contrast,ori,side,precue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,fix2.started,precue_2.started,precue_2.stopped,left_grating.started,right_grating.started,noise_left2.started,noise_right2.started,key_resp.started,fix1_2.started,fix2_2.started,key_resp.keys,key_resp.rt,key_resp_2.started,break_text_2.started,key_resp_2.keys,fix1.stopped,fix2.stopped,left_grating.stopped,right_grating.stopped,noise_left2.stopped,noise_right2.stopped,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
19.6,45,-1,0,6,43,691,2,865.4279474000214,865.4279474000214,865.9288659000013,865.9954612000147,866.0458537000231,866.0458537000231,866.0458537000231,866.0458537000231,866.0955345000257,866.0955345000257,866.0955345000257,right,0.6317949999938719,866.7461552000022,866.7461552000022,None,866.0955345000257,866.0955345000257,866.0955345000257,866.0955345000257,866.0955345000257,866.0955345000257,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
12.1,315,-1,-1,6,44,692,81,866.7461552000022,866.7461552000022,867.2467424000206,867.3134978000016,867.363807900023,867.363807900023,867.363807900023,867.363807900023,867.413571800018,867.413571800018,867.413571800018,right,1.4172396000067238,868.8482669000223,868.8482669000223,None,867.413571800018,867.413571800018,867.413571800018,867.413571800018,867.413571800018,867.413571800018,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
25.5,45,-1,0,6,45,693,4,868.8482669000223,868.8482669000223,869.3487327000184,869.415478400013,869.4657849000068,869.4657849000068,869.4657849000068,869.4657849000068,869.5155947000021,869.5155947000021,869.5155947000021,right,0.5227826999907847,870.0659986000101,870.0659986000101,None,869.5155947000021,869.5155947000021,869.5155947000021,869.5155947000021,869.5155947000021,869.5155947000021,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
12.1,45,1,-1,6,46,694,90,870.0659986000101,870.0659986000101,870.5666368000093,870.6334424000233,870.6837206000055,870.6837206000055,870.6837206000055,870.6837206000055,870.7336104000278,870.7336104000278,870.7336104000278,left,0.4326104999927338,871.1835970000247,871.1835970000247,None,870.7336104000278,870.7336104000278,870.7336104000278,870.7336104000278,870.7336104000278,870.7336104000278,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
15.7,45,1,0,6,47,695,19,871.1835970000247,871.1835970000247,871.6845098000194,871.751092600025,871.8014563000179,871.8014563000179,871.8014563000179,871.8014563000179,871.8512950000004,871.8512950000004,871.8512950000004,left,0.40418890002183616,872.2849411000207,872.2849411000207,None,871.8512950000004,871.8512950000004,871.8512950000004,871.8512950000004,871.8512950000004,871.8512950000004,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
19.6,45,-1,-1,6,48,696,74,872.2849411000207,872.2849411000207,872.7855224000232,872.8522438000073,872.9027202000143,872.9027202000143,872.9027202000143,872.9027202000143,872.9523809000093,872.9523809000093,872.9523809000093,right,0.47847170001477934,873.4528771000041,873.4528771000041,None,872.9523809000093,872.9523809000093,872.9523809000093,872.9523809000093,872.9523809000093,872.9523809000093,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
42.7,45,-1,-1,6,49,697,80,873.4528771000041,873.4528771000041,873.9531313000189,874.0200720000139,874.0705392000091,874.0705392000091,874.0705392000091,874.0705392000091,874.1203275000153,874.1203275000153,874.1203275000153,left,0.42206179999629967,874.5707003000134,874.5707003000134,None,874.1203275000153,874.1203275000153,874.1203275000153,874.1203275000153,874.1203275000153,874.1203275000153,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
22.7,315,-1,-1,6,50,698,84,874.5707003000134,874.5707003000134,875.0711451000243,875.1378594000125,875.1881658000057,875.1881658000057,875.1881658000057,875.1881658000057,875.2379729000095,875.2379729000095,875.2379729000095,right,0.4084666999988258,875.6716105000232,875.6716105000232,None,875.2379729000095,875.2379729000095,875.2379729000095,875.2379729000095,875.2379729000095,875.2379729000095,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
19.6,315,-1,0,6,51,699,11,875.6716105000232,875.6716105000232,876.172272900003,876.2389730000286,876.2893014000147,876.2893014000147,876.2893014000147,876.2893014000147,876.3389443000196,876.3389443000196,876.3389443000196,right,0.3716552999976557,876.7391792000271,876.7391792000271,None,876.3389443000196,876.3389443000196,876.3389443000196,876.3389443000196,876.3389443000196,876.3389443000196,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
12.1,315,1,-1,6,52,700,99,876.7391792000271,876.7391792000271,877.2399852000235,877.3068041000224,877.3571169000061,877.3571169000061,877.3571169000061,877.3571169000061,877.4069106000243,877.4069106000243,877.4069106000243,left,0.4720552999933716,877.9072729000181,877.9072729000181,None,877.4069106000243,877.4069106000243,877.4069106000243,877.4069106000243,877.4069106000243,877.4069106000243,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
35.3,315,1,-1,6,53,701,105,877.9072729000181,877.9072729000181,878.4079041000223,878.4746065000072,878.5250097000098,878.5250097000098,878.5250097000098,878.5250097000098,878.5746734000277,878.5746734000277,878.5746734000277,right,0.45555360001162626,879.0585408000043,879.0585408000043,None,878.5746734000277,878.5746734000277,878.5746734000277,878.5746734000277,878.5746734000277,878.5746734000277,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
15.7,315,1,1,6,54,702,64,879.0585408000043,879.0585408000043,879.5589139000222,879.6257217000239,879.6759499000036,879.6759499000036,879.6759499000036,879.6759499000036,879.7257820000232,879.7257820000232,879.7257820000232,left,0.4483730999927502,880.1926148000057,880.1926148000057,None,879.7257820000232,879.7257820000232,879.7257820000232,879.7257820000232,879.7257820000232,879.7257820000232,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
22.7,315,1,1,6,55,703,66,880.1926148000057,880.1926148000057,880.6934227000165,880.760136900004,880.8104447000078,880.8104447000078,880.8104447000078,880.8104447000078,880.8602215000137,880.8602215000137,880.8602215000137,left,0.4269417000177782,881.3105519000092,881.3105519000092,None,880.8602215000137,880.8602215000137,880.8602215000137,880.8602215000137,880.8602215000137,880.8602215000137,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
19.6,315,1,1,6,56,704,65,881.3105519000092,881.3105519000092,881.8112351000018,881.8780469000048,881.9283607000252,881.9283607000252,881.9283607000252,881.9283607000252,881.9780441000185,881.9780441000185,881.9780441000185,left,0.493440099991858,882.4950699000037,882.4950699000037,None,881.9780441000185,881.9780441000185,881.9780441000185,881.9780441000185,881.9780441000185,881.9780441000185,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
35.3,315,1,1,6,57,705,69,882.4950699000037,882.4950699000037,882.9957925000053,883.0625718000229,883.1127764000266,883.1127764000266,883.1127764000266,883.1127764000266,883.1625851000135,883.1625851000135,883.1625851000135,right,0.4930973000009544,883.6797830000287,883.6797830000287,None,883.1625851000135,883.1625851000135,883.1625851000135,883.1625851000135,883.1625851000135,883.1625851000135,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
35.3,45,-1,1,6,58,706,42,883.6797830000287,883.6797830000287,884.1803956000076,884.2469459000276,884.2970167000021,884.2970167000021,884.2970167000021,884.2970167000021,884.347110200004,884.347110200004,884.347110200004,right,0.38781529999687336,884.7641690000019,884.7641690000019,None,884.347110200004,884.347110200004,884.347110200004,884.347110200004,884.347110200004,884.347110200004,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
42.7,45,-1,1,6,59,707,44,884.7641690000019,884.7641690000019,885.2646652000258,885.3314244000067,885.381700900005,885.381700900005,885.381700900005,885.381700900005,885.4313535000256,885.4313535000256,885.4313535000256,right,0.327798200014513,885.7817257000133,885.7817257000133,None,885.4313535000256,885.4313535000256,885.4313535000256,885.4313535000256,885.4313535000256,885.4313535000256,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
25.5,315,-1,-1,6,60,708,85,885.7817257000133,885.7817257000133,886.2823382000206,886.3490476000006,886.3993355000275,886.3993355000275,886.3993355000275,886.3993355000275,886.448891100008,886.448891100008,886.448891100008,left,0.35813360000611283,886.8328140000231,886.8328140000231,None,886.448891100008,886.448891100008,886.448891100008,886.448891100008,886.448891100008,886.448891100008,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
35.3,45,1,-1,6,61,709,96,886.8328140000231,886.8328140000231,887.3334438000165,887.4000823000097,887.4504182000237,887.4504182000237,887.4504182000237,887.4504182000237,887.5002614000114,887.5002614000114,887.5002614000114,left,0.6179777999932412,888.1508550000144,888.1508550000144,None,887.5002614000114,887.5002614000114,887.5002614000114,887.5002614000114,887.5002614000114,887.5002614000114,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
39.2,45,-1,0,6,62,710,7,888.1508550000144,888.1508550000144,888.6513913000235,888.7179977000051,888.7681861000019,888.7681861000019,888.7681861000019,888.7681861000019,888.8182041000109,888.8182041000109,888.8182041000109,left,0.7493632000114303,889.5856385000225,889.5856385000225,None,888.8182041000109,888.8182041000109,888.8182041000109,888.8182041000109,888.8182041000109,888.8182041000109,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
22.7,45,-1,-1,6,63,711,75,889.5856385000225,889.5856385000225,890.0860401000245,890.1528908000037,890.2031629000267,890.2031629000267,890.2031629000267,890.2031629000267,890.2530755000189,890.2530755000189,890.2530755000189,right,0.5143009999883361,890.7866867000121,890.7866867000121,None,890.2530755000189,890.2530755000189,890.2530755000189,890.2530755000189,890.2530755000189,890.2530755000189,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
35.3,315,-1,-1,6,64,712,87,890.7866867000121,890.7866867000121,891.2872002000222,891.3540587000025,891.4043526000169,891.4043526000169,891.4043526000169,891.4043526000169,891.454101100011,891.454101100011,891.454101100011,right,0.4566612000053283,891.9378455000115,891.9378455000115,None,891.454101100011,891.454101100011,891.454101100011,891.454101100011,891.454101100011,891.454101100011,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
39.2,315,1,1,6,65,713,70,891.9378455000115,891.9378455000115,892.4385604000126,892.5050775000127,892.5555088000256,892.5555088000256,892.5555088000256,892.5555088000256,892.6053616000281,892.6053616000281,892.6053616000281,left,0.4491077999700792,893.0721265000175,893.0721265000175,None,892.6053616000281,892.6053616000281,892.6053616000281,892.6053616000281,892.6053616000281,892.6053616000281,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
29.4,45,1,1,6,66,714,59,893.0721265000175,893.0721265000175,893.5727805000206,893.6396639000159,893.6899717000197,893.6899717000197,893.6899717000197,893.6899717000197,893.7396069000242,893.7396069000242,893.7396069000242,right,0.6438871000136714,894.4069748000184,894.4069748000184,None,893.7396069000242,893.7396069000242,893.7396069000242,893.7396069000242,893.7396069000242,893.7396069000242,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
42.7,315,1,0,6,67,715,35,894.4069748000184,894.4069748000184,894.9073727000214,894.9743719000253,895.0246087000123,895.0246087000123,895.0246087000123,895.0246087000123,895.0744708000275,895.0744708000275,895.0744708000275,right,1.795600099983858,896.8928124000086,896.8928124000086,None,895.0744708000275,895.0744708000275,895.0744708000275,895.0744708000275,895.0744708000275,895.0744708000275,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
42.7,45,1,0,6,68,716,26,896.8928124000086,896.8928124000086,897.3934745000151,897.4602812000085,897.51063970002,897.51063970002,897.51063970002,897.51063970002,897.560271400027,897.560271400027,897.560271400027,right,0.39886280000791885,897.9772604000173,897.9772604000173,None,897.560271400027,897.560271400027,897.560271400027,897.560271400027,897.560271400027,897.560271400027,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
42.7,45,1,-1,6,69,717,98,897.9772604000173,897.9772604000173,898.477884300024,898.5446076000226,898.5948790000111,898.5948790000111,898.5948790000111,898.5948790000111,898.6447007000097,898.6447007000097,898.6447007000097,right,0.498323400010122,899.1616112000193,899.1616112000193,None,898.6447007000097,898.6447007000097,898.6447007000097,898.6447007000097,898.6447007000097,898.6447007000097,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
35.3,315,-1,0,6,70,718,15,899.1616112000193,899.1616112000193,899.6623147000209,899.7290993000206,899.7793867000146,899.7793867000146,899.7793867000146,899.7793867000146,899.8290613000281,899.8290613000281,899.8290613000281,right,0.3856952000060119,900.246178100002,900.246178100002,None,899.8290613000281,899.8290613000281,899.8290613000281,899.8290613000281,899.8290613000281,899.8290613000281,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
42.7,45,-1,0,6,71,719,8,900.246178100002,900.246178100002,900.746904700005,900.8135609000165,900.8639013000065,900.8639013000065,900.8639013000065,900.8639013000065,900.9136562000203,900.9136562000203,900.9136562000203,left,0.34869469999102876,901.2805695000279,901.2805695000279,None,900.9136562000203,900.9136562000203,900.9136562000203,900.9136562000203,900.9136562000203,900.9136562000203,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
22.7,45,-1,1,6,72,720,39,901.2805695000279,901.2805695000279,901.7812002000283,901.847782100027,901.898244800017,901.898244800017,901.898244800017,901.898244800017,901.9480285000172,901.9480285000172,901.9480285000172,right,0.33135910000419244,902.2982042000222,902.2982042000222,None,901.9480285000172,901.9480285000172,901.9480285000172,901.9480285000172,901.9480285000172,901.9480285000172,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
29.4,315,-1,-1,6,73,721,86,902.2982042000222,902.2982042000222,902.7987541000184,902.8654656000144,902.9158932000282,902.9158932000282,902.9158932000282,902.9158932000282,902.9657019000151,902.9657019000151,902.9657019000151,right,0.39297919999808073,903.3828073000186,903.3828073000186,None,902.9657019000151,902.9657019000151,902.9657019000151,902.9657019000151,902.9657019000151,902.9657019000151,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
25.5,45,1,-1,6,74,722,94,903.3828073000186,903.3828073000186,903.8832454000076,903.9499621000141,904.0002760000061,904.0002760000061,904.0002760000061,904.0002760000061,904.0500270000193,904.0500270000193,904.0500270000193,left,0.5255461000197101,904.6005426000047,904.6005426000047,None,904.0500270000193,904.0500270000193,904.0500270000193,904.0500270000193,904.0500270000193,904.0500270000193,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
12.1,315,1,0,6,75,723,27,904.6005426000047,904.6005426000047,905.1011313000054,905.1675656000152,905.2181624000077,905.2181624000077,905.2181624000077,905.2181624000077,905.2678295000223,905.2678295000223,905.2678295000223,left,0.47556260001147166,905.7684945000219,905.7684945000219,None,905.2678295000223,905.2678295000223,905.2678295000223,905.2678295000223,905.2678295000223,905.2678295000223,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
25.5,45,1,0,6,76,724,22,905.7684945000219,905.7684945000219,906.2689588000067,906.3357002000266,906.38589830001,906.38589830001,906.38589830001,906.38589830001,906.435558200028,906.435558200028,906.435558200028,left,0.36393690001568757,906.8196609000152,906.8196609000152,None,906.435558200028,906.435558200028,906.435558200028,906.435558200028,906.435558200028,906.435558200028,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
22.7,45,1,0,6,77,725,21,906.8196609000152,906.8196609000152,907.3201413000061,907.3868604000018,907.4371545000176,907.4371545000176,907.4371545000176,907.4371545000176,907.4870542000281,907.4870542000281,907.4870542000281,left,0.47198049997678027,907.9873707000224,907.9873707000224,None,907.4870542000281,907.4870542000281,907.4870542000281,907.4870542000281,907.4870542000281,907.4870542000281,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
29.4,315,1,-1,6,78,726,104,907.9873707000224,907.9873707000224,908.487775000016,908.5544539000257,908.6048537000024,908.6048537000024,908.6048537000024,908.6048537000024,908.6546867000288,908.6546867000288,908.6546867000288,left,0.39246689999708906,909.0717837000266,909.0717837000266,None,908.6546867000288,908.6546867000288,908.6546867000288,908.6546867000288,908.6546867000288,908.6546867000288,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
15.7,315,1,0,6,79,727,28,909.0717837000266,909.0717837000266,909.5721241000283,909.6389875000168,909.6892800000205,909.6892800000205,909.6892800000205,909.6892800000205,909.7391074000043,909.7391074000043,909.7391074000043,left,0.38816959998803213,910.1561079000239,910.1561079000239,None,909.7391074000043,909.7391074000043,909.7391074000043,909.7391074000043,909.7391074000043,909.7391074000043,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
42.7,315,-1,1,6,80,728,53,910.1561079000239,910.1561079000239,910.6568040000275,910.7232990000048,910.7737025000097,910.7737025000097,910.7737025000097,910.7737025000097,910.8233978000062,910.8233978000062,910.8233978000062,right,0.3433796000026632,911.1905607000226,911.1905607000226,None,910.8233978000062,910.8233978000062,910.8233978000062,910.8233978000062,910.8233978000062,910.8233978000062,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
22.7,315,1,-1,6,81,729,102,911.1905607000226,911.1905607000226,911.6911099000135,911.7577575000178,911.8079728000157,911.8079728000157,911.8079728000157,911.8079728000157,911.8578897000116,911.8578897000116,911.8578897000116,left,0.4767357999808155,912.3583696000278,912.3583696000278,None,911.8578897000116,911.8578897000116,911.8578897000116,911.8578897000116,911.8578897000116,911.8578897000116,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
12.1,45,-1,0,6,82,730,0,912.3583696000278,912.3583696000278,912.8588771000213,912.9255920000141,912.9757892000198,912.9757892000198,912.9757892000198,912.9757892000198,913.0256241000025,913.0256241000025,913.0256241000025,right,0.38875619997270405,913.4424870000221,913.4424870000221,None,913.0256241000025,913.0256241000025,913.0256241000025,913.0256241000025,913.0256241000025,913.0256241000025,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
15.7,45,-1,1,6,83,731,37,913.4424870000221,913.4424870000221,913.9433034000103,914.0100333000009,914.0604853000259,914.0604853000259,914.0604853000259,914.0604853000259,914.1102972000081,914.1102972000081,914.1102972000081,right,0.36121549998642877,914.493699100014,914.493699100014,None,914.1102972000081,914.1102972000081,914.1102972000081,914.1102972000081,914.1102972000081,914.1102972000081,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
39.2,315,1,-1,6,84,732,106,914.493699100014,914.493699100014,914.9942970000266,915.0611126000003,915.1112883000169,915.1112883000169,915.1112883000169,915.1112883000169,915.1611648000253,915.1611648000253,915.1611648000253,left,0.4141613999963738,915.5948752000113,915.5948752000113,None,915.1611648000253,915.1611648000253,915.1611648000253,915.1611648000253,915.1611648000253,915.1611648000253,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
29.4,315,1,1,6,85,733,68,915.5948752000113,915.5948752000113,916.0955318000051,916.1622545000282,916.2124932000006,916.2124932000006,916.2124932000006,916.2124932000006,916.2621389000269,916.2621389000269,916.2621389000269,right,0.41673480000463314,916.6959064000112,916.6959064000112,None,916.2621389000269,916.2621389000269,916.2621389000269,916.2621389000269,916.2621389000269,916.2621389000269,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
25.5,45,1,1,6,86,734,58,916.6959064000112,916.6959064000112,917.1965114000195,917.2632715000072,917.3135570000159,917.3135570000159,917.3135570000159,917.3135570000159,917.3633894000086,917.3633894000086,917.3633894000086,left,0.4283910999947693,917.8140926000196,917.8140926000196,None,917.3633894000086,917.3633894000086,917.3633894000086,917.3633894000086,917.3633894000086,917.3633894000086,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
25.5,315,1,-1,6,87,735,103,917.8140926000196,917.8140926000196,918.314558300015,918.3813232000102,918.4315872000006,918.4315872000006,918.4315872000006,918.4315872000006,918.4814344000188,918.4814344000188,918.4814344000188,left,0.37337850002222694,918.8818165000121,918.8818165000121,None,918.4814344000188,918.4814344000188,918.4814344000188,918.4814344000188,918.4814344000188,918.4814344000188,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
12.1,45,1,1,6,88,736,54,918.8818165000121,918.8818165000121,919.3820882000146,919.4487402000232,919.4990987000056,919.4990987000056,919.4990987000056,919.4990987000056,919.5487595000013,919.5487595000013,919.5487595000013,left,0.457613600010518,920.0326948000002,920.0326948000002,None,919.5487595000013,919.5487595000013,919.5487595000013,919.5487595000013,919.5487595000013,919.5487595000013,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
35.3,315,1,0,6,89,737,33,920.0326948000002,920.0326948000002,920.5333514000231,920.6002268000157,920.6504226000106,920.6504226000106,920.6504226000106,920.6504226000106,920.7001892000262,920.7001892000262,920.7001892000262,left,0.3634930000116583,921.0837620000239,921.0837620000239,None,920.7001892000262,920.7001892000262,920.7001892000262,920.7001892000262,920.7001892000262,920.7001892000262,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
15.7,45,-1,0,6,90,738,1,921.0837620000239,921.0837620000239,921.5842731000157,921.6510037000116,921.7012986000045,921.7012986000045,921.7012986000045,921.7012986000045,921.7508509000181,921.7508509000181,921.7508509000181,left,0.4401332999987062,922.218254300009,922.218254300009,None,921.7508509000181,921.7508509000181,921.7508509000181,921.7508509000181,921.7508509000181,921.7508509000181,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
12.1,45,-1,-1,6,91,739,72,922.218254300009,922.218254300009,922.7187240000057,922.785503000021,922.8358059000166,922.8358059000166,922.8358059000166,922.8358059000166,922.8855754000251,922.8855754000251,922.8855754000251,right,0.5297535999852698,923.4360156000184,923.4360156000184,None,922.8855754000251,922.8855754000251,922.8855754000251,922.8855754000251,922.8855754000251,922.8855754000251,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
39.2,45,1,-1,6,92,740,97,923.4360156000184,923.4360156000184,923.9366585000244,924.0033720000065,924.0536614000157,924.0536614000157,924.0536614000157,924.0536614000157,924.1034109000175,924.1034109000175,924.1034109000175,left,0.5602186000032816,924.6873686000181,924.6873686000181,None,924.1034109000175,924.1034109000175,924.1034109000175,924.1034109000175,924.1034109000175,924.1034109000175,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
39.2,45,-1,-1,6,93,741,79,924.6873686000181,924.6873686000181,925.1877811000159,925.2544985000277,925.3048837000097,925.3048837000097,925.3048837000097,925.3048837000097,925.3547322000086,925.3547322000086,925.3547322000086,left,0.5161081000114791,925.8883755000134,925.8883755000134,None,925.3547322000086,925.3547322000086,925.3547322000086,925.3547322000086,925.3547322000086,925.3547322000086,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
22.7,45,1,-1,6,94,742,93,925.8883755000134,925.8883755000134,926.3893113000086,926.4559373000229,926.5063508000167,926.5063508000167,926.5063508000167,926.5063508000167,926.5561420000158,926.5561420000158,926.5561420000158,left,0.45127180000417866,927.0396091000002,927.0396091000002,None,926.5561420000158,926.5561420000158,926.5561420000158,926.5561420000158,926.5561420000158,926.5561420000158,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
15.7,315,1,-1,6,95,743,100,927.0396091000002,927.0396091000002,927.5402932000288,927.606941200007,927.6572363000014,927.6572363000014,927.6572363000014,927.6572363000014,927.7070075000229,927.7070075000229,927.7070075000229,left,0.37235469999723136,928.107628800004,928.107628800004,None,927.7070075000229,927.7070075000229,927.7070075000229,927.7070075000229,927.7070075000229,927.7070075000229,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
29.4,315,1,0,6,96,744,32,928.107628800004,928.107628800004,928.6078894000093,928.6746286000125,928.7249113000289,928.7249113000289,928.7249113000289,928.7249113000289,928.7747528000036,928.7747528000036,928.7747528000036,left,0.49571570000262,929.291930700012,929.291930700012,None,928.7747528000036,928.7747528000036,928.7747528000036,928.7747528000036,928.7747528000036,928.7747528000036,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
22.7,45,1,1,6,97,745,57,929.291930700012,929.291930700012,929.7924783000199,929.8591702000122,929.9094427000091,929.9094427000091,929.9094427000091,929.9094427000091,929.9593083000218,929.9593083000218,929.9593083000218,left,0.39916380000067875,930.3764203000173,930.3764203000173,None,929.9593083000218,929.9593083000218,929.9593083000218,929.9593083000218,929.9593083000218,929.9593083000218,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
15.7,315,-1,0,6,98,746,10,930.3764203000173,930.3764203000173,930.8769026000227,930.9436340000248,930.9939173000166,930.9939173000166,930.9939173000166,930.9939173000166,931.0437387000129,931.0437387000129,931.0437387000129,left,0.5077441000030376,931.5775796000089,931.5775796000089,None,931.0437387000129,931.0437387000129,931.0437387000129,931.0437387000129,931.0437387000129,931.0437387000129,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
39.2,45,1,0,6,99,747,25,931.5775796000089,931.5775796000089,932.077984500007,932.1445170000079,932.195145900012,932.195145900012,932.195145900012,932.195145900012,932.2450621000025,932.2450621000025,932.2450621000025,left,0.6180485999793746,932.8956776000268,932.8956776000268,None,932.2450621000025,932.2450621000025,932.2450621000025,932.2450621000025,932.2450621000025,932.2450621000025,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
29.4,45,1,0,6,100,748,23,932.8956776000268,932.8956776000268,933.396086600027,933.4628178000276,933.5131242000207,933.5131242000207,933.5131242000207,933.5131242000207,933.5627834000043,933.5627834000043,933.5627834000043,left,0.5322641999810003,934.113362300006,934.113362300006,None,933.5627834000043,933.5627834000043,933.5627834000043,933.5627834000043,933.5627834000043,933.5627834000043,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
19.6,45,1,-1,6,101,749,92,934.113362300006,934.113362300006,934.6139965000039,934.6806236000266,934.7309230000246,934.7309230000246,934.7309230000246,934.7309230000246,934.7807066000241,934.7807066000241,934.7807066000241,left,0.42668579999008216,935.2311472000147,935.2311472000147,None,934.7807066000241,934.7807066000241,934.7807066000241,934.7807066000241,934.7807066000241,934.7807066000241,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
29.4,315,-1,0,6,102,750,14,935.2311472000147,935.2311472000147,935.7317400000175,935.798403200024,935.8488015000185,935.8488015000185,935.8488015000185,935.8488015000185,935.8986263000115,935.8986263000115,935.8986263000115,left,0.2997070999990683,936.215469000017,936.215469000017,None,935.8986263000115,935.8986263000115,935.8986263000115,935.8986263000115,935.8986263000115,935.8986263000115,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
